Close,High,Low,Open,Volume,Return,MA5,MA10,Volatility
AAPL,AAPL,AAPL,AAPL,AAPL,,,,
75.1927490234375,76.19744522367158,74.7604381579808,75.3159231634684,121923600,-0.004285577318355438,75.39755706787109,73.90548095703124,0.7013186595793263
76.1346435546875,76.24574496948411,75.3738782015038,75.73614811924845,108829200,0.012526401062373793,75.66853485107421,74.26509475708008,0.6636759943057822
76.9775161743164,76.97992629479913,76.07666915290817,76.3833883085302,137816400,0.011070815863523098,76.07427215576172,74.7795166015625,0.7304461015373391
76.45585632324219,77.04755940221253,76.31819199284013,76.60559336877427,110843200,-0.006776782065725739,76.05542907714843,75.18453445434571,0.7161794425982607
76.72876739501953,77.28182746630861,76.63457368368562,76.94129287751667,101832400,0.003569524754565956,76.29790649414062,75.65089645385743,0.6929080754793174
77.09829711914062,77.17799326899588,76.23367533614605,76.78191527056143,104472000,0.00481605187554579,76.67901611328125,76.03828659057618,0.39163625112699113
76.8760986328125,78.08849275649891,76.68530106036428,77.34463502870749,146537600,-0.0028820154871224135,76.82730712890626,76.24792098999023,0.2480245568318912
74.61551666259766,75.29657838161462,73.63255603039792,74.88359281479813,161940000,-0.02940552408899133,76.3549072265625,76.2145896911621,0.9999638360992442
76.72635650634766,76.89782887589077,75.39803343183497,75.4970547636558,162234000,0.028289556089184043,76.4090072631836,76.23221817016602,1.0140094269218742
78.33238983154297,79.18010351588002,77.61751282847466,78.35896011595588,216229200,0.02093196390815777,76.72973175048828,76.51381912231446,1.3412394873882891
78.2188949584961,78.27202816821715,76.98234829996913,77.41465908040864,126743200,-0.0014488881711760548,76.95385131835937,76.81643371582031,1.5021910810312271
74.75078582763672,77.9315119457232,74.456139298992,77.50886365949354,199588400,-0.04433850839620779,76.52878875732422,76.67804794311523,1.8007202273016727
74.54547882080078,75.71198454702287,72.99013293890515,73.49247724374133,173788400,-0.002746553157438991,76.51478118896485,76.43484420776367,1.8194985905497476
77.00650787353516,77.19730542119127,75.74580830506335,76.151548831137,136616400,0.03301379361517576,76.57081146240235,76.48990936279297,1.8319139269992697
77.63445281982422,78.43386124893598,77.03066957303884,78.13437974665777,118826800,0.008154439976947314,76.4312240600586,76.58047790527344,1.6848134849193448
78.54253387451172,78.544951365906,77.34704752803583,77.90494263047137,105425600,0.011696882269460973,76.49595184326172,76.72490158081055,1.7744928414731675
77.47492218017578,78.2907522912515,76.98348700831134,78.04140355652011,117684000,-0.013592783956291377,77.04077911376953,76.78478393554687,1.5019898553900328
77.84288787841797,77.84288787841797,75.97882681770385,76.05871208817942,109348800,0.00474948135328801,77.70026092529297,77.1075210571289,0.5626205920429476
77.37325286865234,78.41180589004748,77.15537652396827,78.33918290445037,94323200,-0.006033113911435906,77.7736099243164,77.17221069335938,0.4650022355749828
79.21068572998047,79.21552479911539,77.8235277760248,77.8235277760248,113730400,0.023747649132024096,78.08885650634765,77.26004028320312,0.7768250205872247
78.64662170410156,78.97343988034811,78.27865296968668,78.48200469564426,94747600,-0.007121059749460201,78.10967407226562,77.30281295776368,0.793243414190879
78.66598510742188,78.91533382442148,78.1576021480164,78.61514163995746,80113600,0.0002462076933598123,78.34788665771484,77.69433288574218,0.7314004171146252
77.2255630493164,77.40712785272389,76.1628001871837,76.34436499059119,152531200,-0.018310608532245642,78.22442169189453,77.96234130859375,0.8758074569467166
78.34400939941406,78.57399446337855,77.46765770370357,77.46765770370357,93984000,0.014482851350444914,78.41857299804687,78.09609146118164,0.7364601164185466
77.54029846191406,78.59337615293093,77.03433859303921,78.10436411115981,100566000,-0.010258741461679821,78.0844955444336,78.08667602539063,0.6624535583656423
75.78514862060547,77.57659398679,75.16783122272501,77.13357171386221,129554000,-0.02263532480688968,77.51220092773437,77.8109375,1.1279166284776403
72.18533325195312,73.63785189891229,70.0186640363075,71.96261786330551,222195200,-0.047500274581154245,76.21607055664063,77.28197860717773,2.4358425283058303
69.74028778076172,73.2384412684254,69.26822345651695,72.85594778267296,230673600,-0.03387177645432915,74.7190155029297,76.4717185974121,3.6552747362273355
70.84660339355469,72.11271828103145,69.35777309270347,69.36503539122887,198054800,0.015863364605991137,73.21953430175782,75.81905364990234,3.3187689367125737
66.21549224853516,69.23673421957639,66.07992440892687,68.0505119290574,320605600,-0.06536814643453814,70.95457305908204,74.51953430175782,3.492644557590168
66.17675018310547,67.39929122080478,62.06370365251087,62.27916414492055,426510000,-0.0005850906504518694,69.03289337158203,73.27254714965821,2.7305279294727933
72.33785247802734,72.97454103190371,67.23225006740749,68.33616370279057,341397200,0.09310070799600512,69.06339721679687,72.63973388671874,2.7750385658392736
70.04045104980469,73.59427823904339,69.18830204720706,73.5143929639958,319475600,-0.031759325851157816,69.12342987060546,71.92122268676758,2.7965062992498013
73.28923797607422,73.44901589447862,70.96279110385233,71.76409653622746,219178400,0.046384437529669365,69.61195678710938,71.41574554443359,3.3344087694682507
70.91197204589844,72.51699913623247,70.54641911205819,71.54139095760931,187572800,-0.03243676692274866,70.55125274658204,70.75291290283204,2.7484455234509833
69.97025299072266,70.403589845972,68.08198145661343,68.26838538116881,226176800,-0.013280113752389244,71.30995330810546,70.17142333984376,1.4610755036681626
64.43616485595703,67.32183170470427,63.66874742529087,63.8503122943744,286744800,-0.07909201265142474,69.7296157836914,69.39650650024414,3.2497701470905582
69.07695007324219,69.34324665860709,65.21082898559138,67.09184552066098,285290000,0.07202143745921785,69.5369155883789,69.33017272949219,3.2552922747524926
66.67786407470703,68.07954658211698,65.81361374090199,67.15235879986956,255598800,-0.03473063005809329,68.21464080810547,68.91329879760742,2.6334345663100867
60.0931282043457,65.36335211068649,60.037449346112034,61.95961666217629,418474000,-0.09875445114714043,66.05087203979492,68.30106239318847,3.9690617661237484
67.2927474975586,67.76481886673027,61.23574558188154,64.12626107883143,370732000,0.11980769695880533,65.5153709411621,68.41266212463378,3.4554560369847453
58.635772705078125,62.719767078130026,58.10075991551945,58.57282785104368,322423600,-0.1286464755030926,64.35529251098633,67.04245414733887,4.668939440304618
61.213985443115234,62.36389249089527,57.71341343349159,59.91882134064479,324056000,0.043969962688217956,62.78269958496094,66.15980758666993,3.949825926336864
59.71546936035156,60.521617752082875,57.403542823432716,58.04507418797264,300233600,-0.024479962739171857,61.390220642089844,64.80243072509765,3.425824944824706
59.257930755615234,61.20914727493639,58.732603515332364,59.88977664258158,271857200,-0.007661977870010883,61.22318115234375,63.63702659606933,3.5238404696640453
55.495906829833984,60.96463960776638,55.195718260351654,59.838935242667574,401693200,-0.06348557699890256,58.86381301879883,62.18959197998047,2.1094283716772213
